Gene stable ID,Gene stable ID version,Ensemble_ID,Transcript stable ID version,Ensembl Canonical,Gene type
ENSDARG00000070404,ENSDARG00000070404.4,ENSDART00000103267,ENSDART00000103267.4,1,protein_coding
ENSDARG00000099342,ENSDARG00000099342.2,ENSDART00000167452,ENSDART00000167452.2,1,protein_coding
ENSDARG00000100089,ENSDARG00000100089.3,ENSDART00000175481,ENSDART00000175481.2,1,protein_coding
ENSDARG00000075670,ENSDARG00000075670.4,ENSDART00000111639,ENSDART00000111639.4,1,protein_coding
ENSDARG00000069662,ENSDARG00000069662.7,ENSDART00000144375,ENSDART00000144375.4,1,protein_coding
ENSDARG00000101706,ENSDARG00000101706.4,ENSDART00000169093,ENSDART00000169093.4,1,protein_coding
ENSDARG00000034933,ENSDARG00000034933.9,ENSDART00000104877,ENSDART00000104877.5,1,protein_coding
ENSDARG00000036237,ENSDARG00000036237.5,ENSDART00000052638,ENSDART00000052638.5,1,protein_coding
ENSDARG00000063008,ENSDARG00000063008.8,ENSDART00000146858,ENSDART00000146858.3,1,protein_coding
ENSDARG00000101949,ENSDARG00000101949.3,ENSDART00000171169,ENSDART00000171169.2,1,protein_coding
ENSDARG00000011602,ENSDARG00000011602.10,ENSDART00000146711,ENSDART00000146711.4,1,protein_coding
ENSDARG00000102277,ENSDARG00000102277.2,ENSDART00000160069,ENSDART00000160069.2,1,protein_coding
ENSDARG00000077097,ENSDARG00000077097.4,ENSDART00000105305,ENSDART00000105305.5,1,protein_coding
ENSDARG00000030914,ENSDARG00000030914.7,ENSDART00000048831,ENSDART00000048831.7,1,protein_coding
ENSDARG00000031438,ENSDARG00000031438.10,ENSDART00000040275,ENSDART00000040275.9,1,protein_coding
ENSDARG00000094427,ENSDARG00000094427.2,ENSDART00000105936,ENSDART00000105936.5,1,protein_coding
ENSDARG00000091253,ENSDARG00000091253.3,ENSDART00000170737,ENSDART00000170737.2,1,protein_coding
ENSDARG00000023659,ENSDARG00000023659.11,ENSDART00000157709,ENSDART00000157709.2,1,protein_coding
ENSDARG00000011824,ENSDARG00000011824.12,ENSDART00000127570,ENSDART00000127570.4,1,protein_coding
ENSDARG00000039062,ENSDARG00000039062.7,ENSDART00000111641,ENSDART00000111641.4,1,protein_coding
ENSDARG00000036840,ENSDARG00000036840.9,ENSDART00000104254,ENSDART00000104254.5,1,protein_coding
ENSDARG00000011326,ENSDARG00000011326.10,ENSDART00000002094,ENSDART00000002094.9,1,protein_coding
ENSDARG00000098361,ENSDARG00000098361.2,ENSDART00000166945,ENSDART00000166945.2,1,protein_coding
ENSDARG00000074070,ENSDARG00000074070.4,ENSDART00000036147,ENSDART00000036147.8,1,protein_coding
ENSDARG00000053836,ENSDARG00000053836.6,ENSDART00000141447,ENSDART00000141447.3,1,protein_coding
ENSDARG00000104227,ENSDARG00000104227.3,ENSDART00000161015,ENSDART00000161015.3,1,protein_coding
ENSDARG00000044605,ENSDARG00000044605.9,ENSDART00000150212,ENSDART00000150212.2,1,protein_coding
ENSDARG00000092361,ENSDARG00000092361.4,ENSDART00000141765,ENSDART00000141765.2,1,protein_coding
ENSDARG00000053987,ENSDARG00000053987.3,ENSDART00000076115,ENSDART00000076115.3,1,protein_coding
ENSDARG00000036863,ENSDARG00000036863.7,ENSDART00000067762,ENSDART00000067762.7,1,protein_coding
ENSDARG00000103026,ENSDARG00000103026.3,ENSDART00000157861,ENSDART00000157861.3,1,protein_coding
ENSDARG00000063732,ENSDARG00000063732.7,ENSDART00000093427,ENSDART00000093427.6,1,protein_coding
ENSDARG00000011510,ENSDARG00000011510.9,ENSDART00000010647,ENSDART00000010647.9,1,protein_coding
ENSDARG00000105648,ENSDARG00000105648.2,ENSDART00000174007,ENSDART00000174007.2,1,protein_coding
ENSDARG00000029615,ENSDARG00000029615.9,ENSDART00000102510,ENSDART00000102510.6,1,protein_coding
ENSDARG00000097157,ENSDARG00000097157.3,ENSDART00000154847,ENSDART00000154847.3,1,protein_coding
ENSDARG00000096933,ENSDARG00000096933.3,ENSDART00000155575,ENSDART00000155575.3,1,protein_coding
ENSDARG00000095592,ENSDARG00000095592.3,ENSDART00000144308,ENSDART00000144308.2,1,protein_coding
ENSDARG00000007553,ENSDARG00000007553.9,ENSDART00000018501,ENSDART00000018501.9,1,protein_coding
ENSDARG00000032037,ENSDARG00000032037.9,ENSDART00000131583,ENSDART00000131583.2,1,protein_coding
ENSDARG00000006501,ENSDARG00000006501.13,ENSDART00000052054,ENSDART00000052054.8,1,protein_coding
ENSDARG00000075454,ENSDARG00000075454.6,ENSDART00000149321,ENSDART00000149321.1,1,protein_coding
ENSDARG00000027749,ENSDARG00000027749.9,ENSDART00000037906,ENSDART00000037906.6,1,protein_coding
ENSDARG00000019342,ENSDARG00000019342.10,ENSDART00000015391,ENSDART00000015391.8,1,protein_coding
ENSDARG00000070228,ENSDARG00000070228.7,ENSDART00000151269,ENSDART00000151269.3,1,protein_coding
ENSDARG00000028800,ENSDARG00000028800.8,ENSDART00000189352,ENSDART00000189352.1,1,protein_coding
ENSDARG00000046007,ENSDARG00000046007.6,ENSDART00000086434,ENSDART00000086434.6,1,protein_coding
ENSDARG00000076735,ENSDARG00000076735.5,ENSDART00000114078,ENSDART00000114078.4,1,protein_coding
ENSDARG00000099555,ENSDARG00000099555.3,ENSDART00000171723,ENSDART00000171723.3,1,protein_coding
ENSDARG00000040984,ENSDARG00000040984.7,ENSDART00000060049,ENSDART00000060049.7,1,protein_coding
ENSDARG00000078177,ENSDARG00000078177.5,ENSDART00000137788,ENSDART00000137788.2,1,protein_coding
ENSDARG00000023694,ENSDARG00000023694.10,ENSDART00000031828,ENSDART00000031828.9,1,protein_coding
ENSDARG00000021488,ENSDARG00000021488.9,ENSDART00000032821,ENSDART00000032821.9,1,protein_coding
ENSDARG00000075870,ENSDARG00000075870.8,ENSDART00000109386,ENSDART00000109386.6,1,protein_coding
ENSDARG00000044339,ENSDARG00000044339.5,ENSDART00000136920,ENSDART00000136920.2,1,protein_coding
ENSDARG00000019103,ENSDARG00000019103.11,ENSDART00000024302,ENSDART00000024302.8,1,protein_coding
ENSDARG00000089255,ENSDARG00000089255.4,ENSDART00000128820,ENSDART00000128820.4,1,protein_coding
ENSDARG00000068708,ENSDARG00000068708.5,ENSDART00000099467,ENSDART00000099467.4,1,protein_coding
ENSDARG00000027826,ENSDARG00000027826.10,ENSDART00000137156,ENSDART00000137156.3,1,protein_coding
ENSDARG00000045681,ENSDARG00000045681.7,ENSDART00000165212,ENSDART00000165212.2,1,protein_coding
ENSDARG00000032155,ENSDARG00000032155.12,ENSDART00000076527,ENSDART00000076527.7,1,protein_coding
ENSDARG00000077570,ENSDARG00000077570.5,ENSDART00000165077,ENSDART00000165077.3,1,protein_coding
ENSDARG00000042659,ENSDARG00000042659.5,ENSDART00000062576,ENSDART00000062576.5,1,protein_coding
ENSDARG00000002509,ENSDARG00000002509.11,ENSDART00000075299,ENSDART00000075299.6,1,protein_coding
ENSDARG00000094518,ENSDARG00000094518.2,ENSDART00000138052,ENSDART00000138052.2,1,protein_coding
ENSDARG00000101886,ENSDARG00000101886.2,ENSDART00000158284,ENSDART00000158284.2,1,protein_coding
ENSDARG00000071203,ENSDARG00000071203.5,ENSDART00000105117,ENSDART00000105117.5,1,protein_coding
ENSDARG00000036337,ENSDARG00000036337.8,ENSDART00000052792,ENSDART00000052792.7,1,protein_coding
ENSDARG00000010408,ENSDARG00000010408.11,ENSDART00000126808,ENSDART00000126808.3,1,protein_coding
ENSDARG00000033320,ENSDARG00000033320.6,ENSDART00000041515,ENSDART00000041515.6,1,protein_coding
ENSDARG00000098852,ENSDARG00000098852.2,ENSDART00000171722,ENSDART00000171722.2,1,protein_coding
ENSDARG00000006566,ENSDARG00000006566.11,ENSDART00000109790,ENSDART00000109790.5,1,protein_coding
ENSDARG00000035606,ENSDARG00000035606.6,ENSDART00000184849,ENSDART00000184849.1,1,protein_coding
ENSDARG00000036257,ENSDARG00000036257.8,ENSDART00000052666,ENSDART00000052666.7,1,protein_coding
ENSDARG00000019360,ENSDARG00000019360.11,ENSDART00000011865,ENSDART00000011865.8,1,protein_coding
ENSDARG00000039100,ENSDARG00000039100.7,ENSDART00000173016,ENSDART00000173016.2,1,protein_coding
ENSDARG00000040683,ENSDARG00000040683.8,ENSDART00000082091,ENSDART00000082091.7,1,protein_coding
ENSDARG00000076332,ENSDARG00000076332.5,ENSDART00000165566,ENSDART00000165566.2,1,protein_coding
ENSDARG00000044073,ENSDARG00000044073.5,ENSDART00000064700,ENSDART00000064700.5,1,protein_coding
ENSDARG00000045594,ENSDARG00000045594.7,ENSDART00000067035,ENSDART00000067035.5,1,protein_coding
ENSDARG00000070966,ENSDARG00000070966.5,ENSDART00000104628,ENSDART00000104628.5,1,protein_coding
ENSDARG00000054723,ENSDARG00000054723.9,ENSDART00000138338,ENSDART00000138338.5,1,protein_coding
ENSDARG00000043406,ENSDARG00000043406.10,ENSDART00000128875,ENSDART00000128875.4,1,protein_coding
ENSDARG00000015174,ENSDARG00000015174.10,ENSDART00000041714,ENSDART00000041714.7,1,protein_coding
ENSDARG00000039682,ENSDARG00000039682.8,ENSDART00000023677,ENSDART00000023677.10,1,protein_coding
ENSDARG00000051916,ENSDARG00000051916.6,ENSDART00000051003,ENSDART00000051003.6,1,protein_coding
ENSDARG00000058486,ENSDARG00000058486.8,ENSDART00000164873,ENSDART00000164873.2,1,protein_coding
ENSDARG00000015921,ENSDARG00000015921.7,ENSDART00000003790,ENSDART00000003790.7,1,protein_coding
ENSDARG00000096651,ENSDARG00000096651.4,ENSDART00000152747,ENSDART00000152747.2,1,protein_coding
ENSDARG00000040141,ENSDARG00000040141.7,ENSDART00000124161,ENSDART00000124161.3,1,protein_coding
ENSDARG00000004130,ENSDARG00000004130.8,ENSDART00000006673,ENSDART00000006673.8,1,protein_coding
ENSDARG00000070929,ENSDARG00000070929.5,ENSDART00000104532,ENSDART00000104532.5,1,protein_coding
ENSDARG00000103658,ENSDARG00000103658.2,ENSDART00000172520,ENSDART00000172520.2,1,protein_coding
ENSDARG00000056550,ENSDARG00000056550.5,ENSDART00000079064,ENSDART00000079064.5,1,protein_coding
ENSDARG00000095966,ENSDARG00000095966.3,ENSDART00000148385,ENSDART00000148385.3,1,protein_coding
ENSDARG00000087741,ENSDARG00000087741.5,ENSDART00000177414,ENSDART00000177414.2,1,protein_coding
ENSDARG00000097063,ENSDARG00000097063.2,ENSDART00000156417,ENSDART00000156417.2,1,protein_coding
ENSDARG00000077812,ENSDARG00000077812.5,ENSDART00000131742,ENSDART00000131742.2,1,protein_coding
ENSDARG00000007727,ENSDARG00000007727.9,ENSDART00000004052,ENSDART00000004052.8,1,protein_coding
ENSDARG00000045383,ENSDARG00000045383.6,ENSDART00000163096,ENSDART00000163096.2,1,protein_coding
ENSDARG00000037852,ENSDARG00000037852.7,ENSDART00000055148,ENSDART00000055148.6,1,protein_coding
ENSDARG00000062973,ENSDARG00000062973.7,ENSDART00000101561,ENSDART00000101561.5,1,protein_coding
ENSDARG00000010791,ENSDARG00000010791.10,ENSDART00000012104,ENSDART00000012104.8,1,protein_coding
ENSDARG00000095454,ENSDARG00000095454.2,ENSDART00000149381,ENSDART00000149381.2,1,protein_coding
ENSDARG00000059362,ENSDARG00000059362.6,ENSDART00000082467,ENSDART00000082467.6,1,protein_coding
ENSDARG00000097225,ENSDARG00000097225.2,ENSDART00000157333,ENSDART00000157333.2,1,protein_coding
ENSDARG00000088357,ENSDARG00000088357.3,ENSDART00000126978,ENSDART00000126978.3,1,protein_coding
ENSDARG00000092934,ENSDARG00000092934.2,ENSDART00000142256,ENSDART00000142256.2,1,protein_coding
ENSDARG00000093413,ENSDARG00000093413.4,ENSDART00000168038,ENSDART00000168038.3,1,protein_coding
ENSDARG00000042566,ENSDARG00000042566.7,ENSDART00000126229,ENSDART00000126229.4,1,protein_coding
ENSDARG00000026406,ENSDARG00000026406.8,ENSDART00000032342,ENSDART00000032342.8,1,protein_coding
ENSDARG00000038789,ENSDARG00000038789.4,ENSDART00000056649,ENSDART00000056649.4,1,protein_coding
ENSDARG00000095799,ENSDARG00000095799.2,ENSDART00000149854,ENSDART00000149854.2,1,protein_coding
ENSDARG00000101044,ENSDARG00000101044.2,ENSDART00000170421,ENSDART00000170421.2,1,protein_coding
ENSDARG00000040614,ENSDARG00000040614.8,ENSDART00000139775,ENSDART00000139775.3,1,protein_coding
ENSDARG00000027676,ENSDARG00000027676.8,ENSDART00000147267,ENSDART00000147267.2,1,protein_coding
ENSDARG00000101632,ENSDARG00000101632.2,ENSDART00000162343,ENSDART00000162343.2,1,protein_coding
ENSDARG00000077237,ENSDARG00000077237.5,ENSDART00000111303,ENSDART00000111303.5,1,protein_coding
ENSDARG00000056840,ENSDARG00000056840.7,ENSDART00000121478,ENSDART00000121478.3,1,protein_coding
ENSDARG00000104485,ENSDARG00000104485.2,ENSDART00000165465,ENSDART00000165465.2,1,protein_coding
ENSDARG00000045911,ENSDARG00000045911.9,ENSDART00000132625,ENSDART00000132625.4,1,protein_coding
ENSDARG00000054543,ENSDARG00000054543.8,ENSDART00000076749,ENSDART00000076749.7,1,protein_coding
ENSDARG00000100163,ENSDARG00000100163.3,ENSDART00000192997,ENSDART00000192997.1,1,protein_coding
ENSDARG00000090654,ENSDARG00000090654.3,ENSDART00000124384,ENSDART00000124384.3,1,protein_coding
ENSDARG00000094616,ENSDARG00000094616.4,ENSDART00000133880,ENSDART00000133880.3,1,protein_coding
ENSDARG00000068344,ENSDARG00000068344.5,ENSDART00000098795,ENSDART00000098795.5,1,protein_coding
ENSDARG00000029177,ENSDARG00000029177.9,ENSDART00000046211,ENSDART00000046211.8,1,protein_coding
ENSDARG00000018743,ENSDARG00000018743.9,ENSDART00000028338,ENSDART00000028338.8,1,protein_coding
ENSDARG00000005128,ENSDARG00000005128.9,ENSDART00000015377,ENSDART00000015377.7,1,protein_coding
ENSDARG00000062425,ENSDARG00000062425.6,ENSDART00000134599,ENSDART00000134599.2,1,protein_coding
ENSDARG00000095930,ENSDARG00000095930.3,ENSDART00000139917,ENSDART00000139917.3,1,protein_coding
ENSDARG00000020187,ENSDARG00000020187.9,ENSDART00000004656,ENSDART00000004656.8,1,protein_coding
ENSDARG00000102076,ENSDARG00000102076.2,ENSDART00000167966,ENSDART00000167966.2,1,protein_coding
ENSDARG00000070479,ENSDARG00000070479.7,ENSDART00000145396,ENSDART00000145396.2,1,protein_coding
ENSDARG00000101130,ENSDARG00000101130.2,ENSDART00000172195,ENSDART00000172195.2,1,protein_coding
ENSDARG00000071445,ENSDARG00000071445.8,ENSDART00000105636,ENSDART00000105636.5,1,protein_coding
ENSDARG00000043198,ENSDARG00000043198.8,ENSDART00000063420,ENSDART00000063420.7,1,protein_coding
ENSDARG00000075720,ENSDARG00000075720.5,ENSDART00000154799,ENSDART00000154799.3,1,protein_coding
ENSDARG00000089952,ENSDARG00000089952.4,ENSDART00000152075,ENSDART00000152075.2,1,protein_coding
ENSDARG00000029045,ENSDARG00000029045.7,ENSDART00000049503,ENSDART00000049503.5,1,protein_coding
ENSDARG00000051986,ENSDARG00000051986.4,ENSDART00000059227,ENSDART00000059227.5,1,protein_coding
ENSDARG00000079236,ENSDARG00000079236.5,ENSDART00000136404,ENSDART00000136404.2,1,protein_coding
ENSDARG00000045540,ENSDARG00000045540.6,ENSDART00000066961,ENSDART00000066961.6,1,protein_coding
ENSDARG00000045595,ENSDARG00000045595.5,ENSDART00000137829,ENSDART00000137829.2,1,protein_coding
ENSDARG00000000189,ENSDARG00000000189.12,ENSDART00000160555,ENSDART00000160555.2,1,protein_coding
ENSDARG00000005522,ENSDARG00000005522.11,ENSDART00000138544,ENSDART00000138544.3,1,protein_coding
ENSDARG00000058734,ENSDARG00000058734.7,ENSDART00000081663,ENSDART00000081663.6,1,protein_coding
ENSDARG00000040024,ENSDARG00000040024.8,ENSDART00000133642,ENSDART00000133642.4,1,protein_coding
ENSDARG00000094959,ENSDARG00000094959.2,ENSDART00000138670,ENSDART00000138670.2,1,protein_coding
ENSDARG00000013438,ENSDARG00000013438.9,ENSDART00000021340,ENSDART00000021340.9,1,protein_coding
ENSDARG00000092166,ENSDARG00000092166.3,ENSDART00000145275,ENSDART00000145275.3,1,protein_coding
ENSDARG00000074820,ENSDARG00000074820.5,ENSDART00000131734,ENSDART00000131734.2,1,protein_coding
ENSDARG00000077161,ENSDARG00000077161.4,ENSDART00000110360,ENSDART00000110360.4,1,protein_coding
ENSDARG00000008153,ENSDARG00000008153.11,ENSDART00000097194,ENSDART00000097194.5,1,protein_coding
ENSDARG00000078696,ENSDARG00000078696.5,ENSDART00000153214,ENSDART00000153214.2,1,protein_coding
ENSDARG00000078489,ENSDARG00000078489.5,ENSDART00000144438,ENSDART00000144438.2,1,protein_coding
ENSDARG00000034309,ENSDARG00000034309.9,ENSDART00000048927,ENSDART00000048927.7,1,protein_coding
ENSDARG00000010042,ENSDARG00000010042.10,ENSDART00000147972,ENSDART00000147972.3,1,protein_coding
ENSDARG00000095401,ENSDARG00000095401.3,ENSDART00000136083,ENSDART00000136083.3,1,protein_coding
ENSDARG00000043457,ENSDARG00000043457.8,ENSDART00000063800,ENSDART00000063800.7,1,protein_coding
ENSDARG00000062423,ENSDARG00000062423.7,ENSDART00000090280,ENSDART00000090280.6,1,protein_coding
ENSDARG00000079623,ENSDARG00000079623.6,ENSDART00000083784,ENSDART00000083784.5,1,protein_coding
ENSDARG00000020218,ENSDARG00000020218.9,ENSDART00000122559,ENSDART00000122559.4,1,protein_coding
ENSDARG00000021948,ENSDARG00000021948.11,ENSDART00000131729,ENSDART00000131729.3,1,protein_coding
ENSDARG00000003961,ENSDARG00000003961.8,ENSDART00000022949,ENSDART00000022949.8,1,protein_coding
ENSDARG00000002285,ENSDARG00000002285.9,ENSDART00000146101,ENSDART00000146101.2,1,protein_coding
ENSDARG00000058553,ENSDARG00000058553.5,ENSDART00000081432,ENSDART00000081432.5,1,protein_coding
ENSDARG00000100313,ENSDARG00000100313.2,ENSDART00000168160,ENSDART00000168160.2,1,protein_coding
ENSDARG00000105178,ENSDARG00000105178.3,ENSDART00000166468,ENSDART00000166468.2,1,protein_coding
ENSDARG00000075504,ENSDARG00000075504.5,ENSDART00000154583,ENSDART00000154583.3,1,protein_coding
ENSDARG00000044304,ENSDARG00000044304.6,ENSDART00000065045,ENSDART00000065045.5,1,protein_coding
ENSDARG00000040884,ENSDARG00000040884.7,ENSDART00000104751,ENSDART00000104751.6,1,protein_coding
ENSDARG00000040926,ENSDARG00000040926.8,ENSDART00000130163,ENSDART00000130163.4,1,protein_coding
ENSDARG00000058062,ENSDARG00000058062.8,ENSDART00000080864,ENSDART00000080864.6,1,protein_coding
ENSDARG00000044769,ENSDARG00000044769.6,ENSDART00000065807,ENSDART00000065807.6,1,protein_coding
ENSDARG00000088985,ENSDARG00000088985.5,ENSDART00000176333,ENSDART00000176333.2,1,protein_coding
ENSDARG00000055635,ENSDARG00000055635.4,ENSDART00000078024,ENSDART00000078024.4,1,protein_coding
ENSDARG00000101120,ENSDARG00000101120.3,ENSDART00000168199,ENSDART00000168199.3,1,protein_coding
ENSDARG00000102659,ENSDARG00000102659.2,ENSDART00000171626,ENSDART00000171626.2,1,protein_coding
ENSDARG00000037259,ENSDARG00000037259.7,ENSDART00000054205,ENSDART00000054205.7,1,protein_coding
ENSDARG00000014582,ENSDARG00000014582.8,ENSDART00000009347,ENSDART00000009347.8,1,protein_coding
ENSDARG00000061174,ENSDARG00000061174.8,ENSDART00000132273,ENSDART00000132273.4,1,protein_coding
ENSDARG00000071648,ENSDARG00000071648.6,ENSDART00000149907,ENSDART00000149907.3,1,protein_coding
ENSDARG00000104649,ENSDARG00000104649.2,ENSDART00000162438,ENSDART00000162438.2,1,protein_coding
ENSDARG00000094252,ENSDARG00000094252.3,ENSDART00000133482,ENSDART00000133482.3,1,protein_coding
ENSDARG00000076834,ENSDARG00000076834.4,ENSDART00000110618,ENSDART00000110618.4,1,protein_coding
ENSDARG00000070666,ENSDARG00000070666.5,ENSDART00000103973,ENSDART00000103973.5,1,protein_coding
ENSDARG00000100582,ENSDARG00000100582.2,ENSDART00000164440,ENSDART00000164440.2,1,protein_coding
ENSDARG00000095636,ENSDARG00000095636.3,ENSDART00000144796,ENSDART00000144796.3,1,protein_coding
ENSDARG00000068520,ENSDARG00000068520.5,ENSDART00000099139,ENSDART00000099139.4,1,protein_coding
ENSDARG00000074839,ENSDARG00000074839.5,ENSDART00000154104,ENSDART00000154104.3,1,protein_coding
ENSDARG00000053091,ENSDARG00000053091.9,ENSDART00000188969,ENSDART00000188969.1,1,protein_coding
ENSDARG00000062258,ENSDARG00000062258.8,ENSDART00000133997,ENSDART00000133997.3,1,protein_coding
ENSDARG00000013749,ENSDARG00000013749.6,ENSDART00000008177,ENSDART00000008177.6,1,protein_coding
ENSDARG00000042116,ENSDARG00000042116.6,ENSDART00000061726,ENSDART00000061726.5,1,protein_coding
ENSDARG00000074807,ENSDARG00000074807.6,ENSDART00000180804,ENSDART00000180804.1,1,protein_coding
ENSDARG00000056640,ENSDARG00000056640.7,ENSDART00000079154,ENSDART00000079154.7,1,protein_coding
ENSDARG00000021370,ENSDARG00000021370.9,ENSDART00000003715,ENSDART00000003715.9,1,protein_coding
ENSDARG00000063056,ENSDARG00000063056.7,ENSDART00000091818,ENSDART00000091818.6,1,protein_coding
ENSDARG00000091669,ENSDARG00000091669.3,ENSDART00000125709,ENSDART00000125709.3,1,protein_coding
ENSDARG00000023303,ENSDARG00000023303.6,ENSDART00000039386,ENSDART00000039386.6,1,protein_coding
ENSDARG00000044802,ENSDARG00000044802.5,ENSDART00000065851,ENSDART00000065851.5,1,protein_coding
ENSDARG00000034013,ENSDARG00000034013.9,ENSDART00000140819,ENSDART00000140819.3,1,protein_coding
ENSDARG00000068264,ENSDARG00000068264.6,ENSDART00000098640,ENSDART00000098640.6,1,protein_coding
ENSDARG00000094303,ENSDARG00000094303.2,ENSDART00000148126,ENSDART00000148126.2,1,protein_coding
ENSDARG00000045342,ENSDARG00000045342.7,ENSDART00000066677,ENSDART00000066677.7,1,protein_coding
